Date,Product_Name,Actual_Sales
2025-11-25,Avocado on Toast,0
2025-11-26,Avocado on Toast,1
2025-11-27,Avocado on Toast,1
2025-11-28,Avocado on Toast,0
2025-11-29,Avocado on Toast,2
2025-11-30,Avocado on Toast,4
2025-11-01,BD Curry Roll,0
2025-11-02,BD Curry Roll,0
2025-11-03,BD Curry Roll,0
2025-11-04,BD Curry Roll,0
2025-11-05,BD Curry Roll,0
2025-11-06,BD Curry Roll,0
2025-11-07,BD Curry Roll,0
2025-11-08,BD Curry Roll,0
2025-11-09,BD Curry Roll,0
2025-11-10,BD Curry Roll,0
2025-11-11,BD Curry Roll,0
2025-11-12,BD Curry Roll,0
2025-11-13,BD Curry Roll,0
2025-11-14,BD Curry Roll,1
2025-11-15,BD Curry Roll,1
2025-11-16,BD Curry Roll,0
2025-11-17,BD Curry Roll,4
2025-11-18,BD Curry Roll,2
2025-11-19,BD Curry Roll,0
2025-11-20,BD Curry Roll,0
2025-11-21,BD Curry Roll,0
2025-11-22,BD Curry Roll,2
2025-11-23,BD Curry Roll,0
2025-11-24,BD Curry Roll,1
2025-11-25,BD Curry Roll,1
2025-11-26,BD Curry Roll,1
2025-11-27,BD Curry Roll,0
2025-11-28,BD Curry Roll,3
2025-11-29,BD Curry Roll,4
2025-11-30,BD Curry Roll,1
2025-11-01,BLT,0
2025-11-02,BLT,0
2025-11-03,BLT,0
2025-11-04,BLT,0
2025-11-05,BLT,0
2025-11-06,BLT,0
2025-11-07,BLT,0
2025-11-08,BLT,0
2025-11-09,BLT,0
2025-11-10,BLT,0
2025-11-11,BLT,0
2025-11-12,BLT,0
2025-11-13,BLT,0
2025-11-14,BLT,0
2025-11-15,BLT,0
2025-11-16,BLT,0
2025-11-17,BLT,0
2025-11-18,BLT,0
2025-11-19,BLT,0
2025-11-20,BLT,0
2025-11-21,BLT,0
2025-11-22,BLT,0
2025-11-23,BLT,0
2025-11-24,BLT,0
2025-11-25,BLT,0
2025-11-26,BLT,0
2025-11-27,BLT,0
2025-11-28,BLT,0
2025-11-29,BLT,0
2025-11-30,BLT,0
2025-11-01,Bacon,16
2025-11-02,Bacon,5
2025-11-03,Bacon,6
2025-11-04,Bacon,7
2025-11-05,Bacon,5
2025-11-06,Bacon,2
2025-11-07,Bacon,6
2025-11-08,Bacon,6
2025-11-09,Bacon,11
2025-11-10,Bacon,1
2025-11-11,Bacon,4
2025-11-12,Bacon,4
2025-11-13,Bacon,8
2025-11-14,Bacon,12
2025-11-15,Bacon,6
2025-11-16,Bacon,5
2025-11-17,Bacon,4
2025-11-18,Bacon,4
2025-11-19,Bacon,4
2025-11-20,Bacon,7
2025-11-21,Bacon,7
2025-11-22,Bacon,5
2025-11-23,Bacon,4
2025-11-24,Bacon,2
2025-11-25,Bacon,6
2025-11-26,Bacon,2
2025-11-27,Bacon,5
2025-11-28,Bacon,12
2025-11-29,Bacon,3
2025-11-30,Bacon,15
2025-11-01,Bacon Bap,26
2025-11-02,Bacon Bap,26
2025-11-03,Bacon Bap,8
2025-11-04,Bacon Bap,14
2025-11-05,Bacon Bap,14
2025-11-06,Bacon Bap,22
2025-11-07,Bacon Bap,18
2025-11-08,Bacon Bap,20
2025-11-09,Bacon Bap,12
2025-11-10,Bacon Bap,5
2025-11-11,Bacon Bap,14
2025-11-12,Bacon Bap,12
2025-11-13,Bacon Bap,9
2025-11-14,Bacon Bap,17
2025-11-15,Bacon Bap,10
2025-11-16,Bacon Bap,14
2025-11-17,Bacon Bap,13
2025-11-18,Bacon Bap,11
2025-11-19,Bacon Bap,13
2025-11-20,Bacon Bap,7
2025-11-21,Bacon Bap,16
2025-11-22,Bacon Bap,17
2025-11-23,Bacon Bap,18
2025-11-24,Bacon Bap,26
2025-11-25,Bacon Bap,10
2025-11-26,Bacon Bap,15
2025-11-27,Bacon Bap,11
2025-11-28,Bacon Bap,11
2025-11-29,Bacon Bap,16
2025-11-30,Bacon Bap,26
2025-11-01,Bacon Egg Brioch,1
2025-11-02,Bacon Egg Brioch,4
2025-11-03,Bacon Egg Brioch,1
2025-11-04,Bacon Egg Brioch,2
2025-11-05,Bacon Egg Brioch,2
2025-11-06,Bacon Egg Brioch,2
2025-11-07,Bacon Egg Brioch,3
2025-11-08,Bacon Egg Brioch,3
2025-11-09,Bacon Egg Brioch,3
2025-11-10,Bacon Egg Brioch,2
2025-11-11,Bacon Egg Brioch,2
2025-11-12,Bacon Egg Brioch,0
2025-11-13,Bacon Egg Brioch,3
2025-11-14,Bacon Egg Brioch,0
2025-11-15,Bacon Egg Brioch,3
2025-11-16,Bacon Egg Brioch,6
2025-11-17,Bacon Egg Brioch,3
2025-11-18,Bacon Egg Brioch,0
2025-11-19,Bacon Egg Brioch,0
2025-11-20,Bacon Egg Brioch,2
2025-11-21,Bacon Egg Brioch,3
2025-11-22,Bacon Egg Brioch,1
2025-11-23,Bacon Egg Brioch,5
2025-11-24,Bacon Egg Brioch,2
2025-11-25,Bacon Egg Brioch,1
2025-11-26,Bacon Egg Brioch,0
2025-11-27,Bacon Egg Brioch,1
2025-11-28,Bacon Egg Brioch,2
2025-11-29,Bacon Egg Brioch,0
2025-11-30,Bacon Egg Brioch,4
2025-11-01,Bacon Waffle,1
2025-11-02,Bacon Waffle,12
2025-11-03,Bacon Waffle,5
2025-11-04,Bacon Waffle,2
2025-11-05,Bacon Waffle,4
2025-11-06,Bacon Waffle,2
2025-11-07,Bacon Waffle,5
2025-11-08,Bacon Waffle,1
2025-11-09,Bacon Waffle,3
2025-11-10,Bacon Waffle,0
2025-11-11,Bacon Waffle,0
2025-11-12,Bacon Waffle,2
2025-11-13,Bacon Waffle,1
2025-11-14,Bacon Waffle,4
2025-11-15,Bacon Waffle,2
2025-11-16,Bacon Waffle,4
2025-11-17,Bacon Waffle,3
2025-11-18,Bacon Waffle,2
2025-11-19,Bacon Waffle,0
2025-11-20,Bacon Waffle,1
2025-11-21,Bacon Waffle,1
2025-11-22,Bacon Waffle,4
2025-11-23,Bacon Waffle,2
2025-11-24,Bacon Waffle,3
2025-11-25,Bacon Waffle,2
2025-11-26,Bacon Waffle,1
2025-11-27,Bacon Waffle,2
2025-11-28,Bacon Waffle,5
2025-11-29,Bacon Waffle,3
2025-11-30,Bacon Waffle,5
2025-11-01,Baked Beans,3
2025-11-02,Baked Beans,8
2025-11-03,Baked Beans,3
2025-11-04,Baked Beans,6
2025-11-05,Baked Beans,3
2025-11-06,Baked Beans,5
2025-11-07,Baked Beans,9
2025-11-08,Baked Beans,5
2025-11-09,Baked Beans,7
2025-11-10,Baked Beans,1
2025-11-11,Baked Beans,7
2025-11-12,Baked Beans,5
2025-11-13,Baked Beans,2
2025-11-14,Baked Beans,5
2025-11-15,Baked Beans,4
2025-11-16,Baked Beans,8
2025-11-17,Baked Beans,7
2025-11-18,Baked Beans,2
2025-11-19,Baked Beans,2
2025-11-20,Baked Beans,8
2025-11-21,Baked Beans,9
2025-11-22,Baked Beans,7
2025-11-23,Baked Beans,6
2025-11-24,Baked Beans,7
2025-11-25,Baked Beans,3
2025-11-26,Baked Beans,7
2025-11-27,Baked Beans,6
2025-11-28,Baked Beans,1
2025-11-29,Baked Beans,2
2025-11-30,Baked Beans,8
2025-11-01,Baked Beans JP,0
2025-11-02,Baked Beans JP,0
2025-11-03,Baked Beans JP,0
2025-11-04,Baked Beans JP,0
2025-11-05,Baked Beans JP,0
2025-11-06,Baked Beans JP,0
2025-11-07,Baked Beans JP,0
2025-11-08,Baked Beans JP,1
2025-11-09,Baked Beans JP,1
2025-11-10,Baked Beans JP,0
2025-11-11,Baked Beans JP,0
2025-11-12,Baked Beans JP,0
2025-11-13,Baked Beans JP,0
2025-11-14,Baked Beans JP,0
2025-11-15,Baked Beans JP,0
2025-11-16,Baked Beans JP,1
2025-11-17,Baked Beans JP,0
2025-11-18,Baked Beans JP,0
2025-11-19,Baked Beans JP,0
2025-11-20,Baked Beans JP,0
2025-11-21,Baked Beans JP,0
2025-11-22,Baked Beans JP,0
2025-11-23,Baked Beans JP,0
2025-11-24,Baked Beans JP,0
2025-11-25,Baked Beans JP,0
2025-11-26,Baked Beans JP,0
2025-11-27,Baked Beans JP,0
2025-11-28,Baked Beans JP,1
2025-11-29,Baked Beans JP,0
2025-11-30,Baked Beans JP,0
2025-11-01,Bakery,68
2025-11-02,Bakery,50
2025-11-03,Bakery,56
2025-11-04,Bakery,60
2025-11-05,Bakery,57
2025-11-06,Bakery,70
2025-11-07,Bakery,74
2025-11-08,Bakery,57
2025-11-09,Bakery,66
2025-11-10,Bakery,41
2025-11-11,Bakery,52
2025-11-12,Bakery,65
2025-11-13,Bakery,52
2025-11-14,Bakery,62
2025-11-15,Bakery,60
2025-11-16,Bakery,57
2025-11-17,Bakery,71
2025-11-18,Bakery,51
2025-11-19,Bakery,48
2025-11-20,Bakery,60
2025-11-21,Bakery,61
2025-11-22,Bakery,61
2025-11-23,Bakery,83
2025-11-24,Bakery,61
2025-11-25,Bakery,74
2025-11-26,Bakery,76
2025-11-27,Bakery,78
2025-11-28,Bakery,84
2025-11-29,Bakery,60
2025-11-30,Bakery,79
2025-11-01,Banana Bread,5
2025-11-02,Banana Bread,4
2025-11-03,Banana Bread,5
2025-11-04,Banana Bread,8
2025-11-05,Banana Bread,4
2025-11-06,Banana Bread,3
2025-11-07,Banana Bread,3
2025-11-08,Banana Bread,5
2025-11-09,Banana Bread,4
2025-11-10,Banana Bread,4
2025-11-11,Banana Bread,2
2025-11-12,Banana Bread,6
2025-11-13,Banana Bread,4
2025-11-14,Banana Bread,6
2025-11-15,Banana Bread,8
2025-11-16,Banana Bread,1
2025-11-17,Banana Bread,3
2025-11-18,Banana Bread,5
2025-11-19,Banana Bread,2
2025-11-20,Banana Bread,8
2025-11-21,Banana Bread,8
2025-11-22,Banana Bread,2
2025-11-23,Banana Bread,3
2025-11-24,Banana Bread,5
2025-11-25,Banana Bread,2
2025-11-26,Banana Bread,4
2025-11-27,Banana Bread,4
2025-11-28,Banana Bread,2
2025-11-29,Banana Bread,4
2025-11-30,Banana Bread,5
2025-11-01,Bean Soldiers,1
2025-11-02,Bean Soldiers,0
2025-11-03,Bean Soldiers,1
2025-11-04,Bean Soldiers,0
2025-11-05,Bean Soldiers,0
2025-11-06,Bean Soldiers,0
2025-11-07,Bean Soldiers,1
2025-11-08,Bean Soldiers,2
2025-11-09,Bean Soldiers,0
2025-11-10,Bean Soldiers,1
2025-11-11,Bean Soldiers,1
2025-11-12,Bean Soldiers,1
2025-11-13,Bean Soldiers,0
2025-11-14,Bean Soldiers,0
2025-11-15,Bean Soldiers,0
2025-11-16,Bean Soldiers,0
2025-11-17,Bean Soldiers,0
2025-11-18,Bean Soldiers,0
2025-11-19,Bean Soldiers,0
2025-11-20,Bean Soldiers,0
2025-11-21,Bean Soldiers,0
2025-11-22,Bean Soldiers,1
2025-11-23,Bean Soldiers,1
2025-11-24,Bean Soldiers,1
2025-11-25,Bean Soldiers,0
2025-11-26,Bean Soldiers,1
2025-11-27,Bean Soldiers,0
2025-11-28,Bean Soldiers,0
2025-11-29,Bean Soldiers,0
2025-11-30,Bean Soldiers,1
2025-11-01,Beef Burger,0
2025-11-02,Beef Burger,0
2025-11-03,Beef Burger,0
2025-11-04,Beef Burger,0
2025-11-05,Beef Burger,0
2025-11-06,Beef Burger,0
2025-11-07,Beef Burger,0
2025-11-08,Beef Burger,0
2025-11-09,Beef Burger,0
2025-11-10,Beef Burger,0
2025-11-11,Beef Burger,0
2025-11-12,Beef Burger,0
2025-11-13,Beef Burger,0
2025-11-14,Beef Burger,0
2025-11-15,Beef Burger,0
2025-11-16,Beef Burger,0
2025-11-17,Beef Burger,0
2025-11-18,Beef Burger,0
2025-11-19,Beef Burger,0
2025-11-20,Beef Burger,0
2025-11-21,Beef Burger,0
2025-11-22,Beef Burger,0
2025-11-23,Beef Burger,0
2025-11-24,Beef Burger,0
2025-11-25,Beef Burger,0
2025-11-26,Beef Burger,0
2025-11-27,Beef Burger,0
2025-11-28,Beef Burger,0
2025-11-29,Beef Burger,0
2025-11-30,Beef Burger,0
2025-11-01,Beef Hors Foca,1
2025-11-02,Beef Hors Foca,1
2025-11-03,Beef Hors Foca,0
2025-11-04,Beef Hors Foca,0
2025-11-05,Beef Hors Foca,1
2025-11-06,Beef Hors Foca,0
2025-11-07,Beef Hors Foca,0
2025-11-08,Beef Hors Foca,1
2025-11-09,Beef Hors Foca,3
2025-11-10,Beef Hors Foca,2
2025-11-11,Beef Hors Foca,1
2025-11-12,Beef Hors Foca,0
2025-11-13,Beef Hors Foca,0
2025-11-14,Beef Hors Foca,1
2025-11-15,Beef Hors Foca,0
2025-11-16,Beef Hors Foca,0
2025-11-17,Beef Hors Foca,0
2025-11-18,Beef Hors Foca,1
2025-11-19,Beef Hors Foca,0
2025-11-20,Beef Hors Foca,0
2025-11-21,Beef Hors Foca,2
2025-11-22,Beef Hors Foca,0
2025-11-23,Beef Hors Foca,1
2025-11-24,Beef Hors Foca,1
2025-11-25,Beef Hors Foca,0
2025-11-26,Beef Hors Foca,0
2025-11-27,Beef Hors Foca,0
2025-11-28,Beef Hors Foca,0
2025-11-29,Beef Hors Foca,1
2025-11-30,Beef Hors Foca,1
2025-11-01,Beyond Burger,0
2025-11-02,Beyond Burger,0
2025-11-03,Beyond Burger,0
2025-11-04,Beyond Burger,0
2025-11-05,Beyond Burger,0
2025-11-06,Beyond Burger,0
2025-11-07,Beyond Burger,0
2025-11-08,Beyond Burger,0
2025-11-09,Beyond Burger,0
2025-11-10,Beyond Burger,0
2025-11-11,Beyond Burger,0
2025-11-12,Beyond Burger,0
2025-11-13,Beyond Burger,0
2025-11-14,Beyond Burger,0
2025-11-15,Beyond Burger,0
2025-11-16,Beyond Burger,0
2025-11-17,Beyond Burger,0
2025-11-18,Beyond Burger,0
2025-11-19,Beyond Burger,0
2025-11-20,Beyond Burger,0
2025-11-21,Beyond Burger,0
2025-11-22,Beyond Burger,0
2025-11-23,Beyond Burger,0
2025-11-24,Beyond Burger,0
2025-11-25,Beyond Burger,0
2025-11-26,Beyond Burger,0
2025-11-27,Beyond Burger,0
2025-11-28,Beyond Burger,0
2025-11-29,Beyond Burger,0
2025-11-30,Beyond Burger,0
2025-11-01,Big Breakfast,25
2025-11-02,Big Breakfast,33
2025-11-03,Big Breakfast,12
2025-11-04,Big Breakfast,17
2025-11-05,Big Breakfast,7
2025-11-06,Big Breakfast,13
2025-11-07,Big Breakfast,13
2025-11-08,Big Breakfast,28
2025-11-09,Big Breakfast,20
2025-11-10,Big Breakfast,11
2025-11-11,Big Breakfast,10
2025-11-12,Big Breakfast,10
2025-11-13,Big Breakfast,12
2025-11-14,Big Breakfast,16
2025-11-15,Big Breakfast,24
2025-11-16,Big Breakfast,27
2025-11-17,Big Breakfast,6
2025-11-18,Big Breakfast,15
2025-11-19,Big Breakfast,12
2025-11-20,Big Breakfast,9
2025-11-21,Big Breakfast,15
2025-11-22,Big Breakfast,28
2025-11-23,Big Breakfast,29
2025-11-24,Big Breakfast,16
2025-11-25,Big Breakfast,5
2025-11-26,Big Breakfast,14
2025-11-27,Big Breakfast,13
2025-11-28,Big Breakfast,9
2025-11-29,Big Breakfast,31
2025-11-30,Big Breakfast,28
2025-11-01,Black Pudding,3
2025-11-02,Black Pudding,5
2025-11-03,Black Pudding,7
2025-11-04,Black Pudding,2
2025-11-05,Black Pudding,0
2025-11-06,Black Pudding,1
2025-11-07,Black Pudding,2
2025-11-08,Black Pudding,6
2025-11-09,Black Pudding,1
2025-11-10,Black Pudding,0
2025-11-11,Black Pudding,2
2025-11-12,Black Pudding,1
2025-11-13,Black Pudding,5
2025-11-14,Black Pudding,1
2025-11-15,Black Pudding,3
2025-11-16,Black Pudding,1
2025-11-17,Black Pudding,5
2025-11-18,Black Pudding,2
2025-11-19,Black Pudding,0
2025-11-20,Black Pudding,1
2025-11-21,Black Pudding,4
2025-11-22,Black Pudding,4
2025-11-23,Black Pudding,8
2025-11-24,Black Pudding,2
2025-11-25,Black Pudding,2
2025-11-26,Black Pudding,2
2025-11-27,Black Pudding,0
2025-11-28,Black Pudding,1
2025-11-29,Black Pudding,3
2025-11-30,Black Pudding,3
2025-11-01,Blk Forest Syrup,0
2025-11-02,Blk Forest Syrup,0
2025-11-03,Blk Forest Syrup,0
2025-11-04,Blk Forest Syrup,0
2025-11-05,Blk Forest Syrup,0
2025-11-06,Blk Forest Syrup,0
2025-11-07,Blk Forest Syrup,0
2025-11-08,Blk Forest Syrup,0
2025-11-09,Blk Forest Syrup,0
2025-11-10,Blk Forest Syrup,0
2025-11-11,Blk Forest Syrup,0
2025-11-12,Blk Forest Syrup,0
2025-11-13,Blk Forest Syrup,0
2025-11-14,Blk Forest Syrup,0
2025-11-15,Blk Forest Syrup,0
2025-11-16,Blk Forest Syrup,0
2025-11-17,Blk Forest Syrup,0
2025-11-18,Blk Forest Syrup,0
2025-11-19,Blk Forest Syrup,0
2025-11-20,Blk Forest Syrup,0
2025-11-21,Blk Forest Syrup,0
2025-11-22,Blk Forest Syrup,0
2025-11-23,Blk Forest Syrup,0
2025-11-24,Blk Forest Syrup,0
2025-11-25,Blk Forest Syrup,0
2025-11-26,Blk Forest Syrup,0
2025-11-27,Blk Forest Syrup,0
2025-11-28,Blk Forest Syrup,0
2025-11-29,Blk Forest Syrup,0
2025-11-30,Blk Forest Syrup,0
2025-11-01,Bre Cran Toastie,0
2025-11-02,Bre Cran Toastie,0
2025-11-03,Bre Cran Toastie,0
2025-11-04,Bre Cran Toastie,0
2025-11-05,Bre Cran Toastie,0
2025-11-06,Bre Cran Toastie,0
2025-11-07,Bre Cran Toastie,0
2025-11-08,Bre Cran Toastie,0
2025-11-09,Bre Cran Toastie,0
2025-11-10,Bre Cran Toastie,0
2025-11-11,Bre Cran Toastie,0
2025-11-12,Bre Cran Toastie,0
2025-11-13,Bre Cran Toastie,0
2025-11-14,Bre Cran Toastie,0
2025-11-15,Bre Cran Toastie,0
2025-11-16,Bre Cran Toastie,0
2025-11-17,Bre Cran Toastie,0
2025-11-18,Bre Cran Toastie,0
2025-11-19,Bre Cran Toastie,0
2025-11-20,Bre Cran Toastie,0
2025-11-21,Bre Cran Toastie,0
2025-11-22,Bre Cran Toastie,0
2025-11-23,Bre Cran Toastie,0
2025-11-24,Bre Cran Toastie,0
2025-11-25,Bre Cran Toastie,0
2025-11-26,Bre Cran Toastie,0
2025-11-27,Bre Cran Toastie,0
2025-11-28,Bre Cran Toastie,0
2025-11-29,Bre Cran Toastie,0
2025-11-30,Bre Cran Toastie,0
2025-11-01,Breakfast Bap,0
2025-11-02,Breakfast Bap,0
2025-11-03,Breakfast Bap,0
2025-11-04,Breakfast Bap,0
2025-11-05,Breakfast Bap,0
2025-11-06,Breakfast Bap,0
2025-11-07,Breakfast Bap,0
2025-11-08,Breakfast Bap,0
2025-11-09,Breakfast Bap,0
2025-11-10,Breakfast Bap,0
2025-11-11,Breakfast Bap,0
2025-11-12,Breakfast Bap,0
2025-11-13,Breakfast Bap,0
2025-11-14,Breakfast Bap,0
2025-11-15,Breakfast Bap,0
2025-11-16,Breakfast Bap,0
2025-11-17,Breakfast Bap,0
2025-11-18,Breakfast Bap,0
2025-11-19,Breakfast Bap,0
2025-11-20,Breakfast Bap,0
2025-11-21,Breakfast Bap,0
2025-11-22,Breakfast Bap,0
2025-11-23,Breakfast Bap,0
2025-11-24,Breakfast Bap,0
2025-11-25,Breakfast Bap,0
2025-11-26,Breakfast Bap,0
2025-11-27,Breakfast Bap,0
2025-11-28,Breakfast Bap,0
2025-11-29,Breakfast Bap,0
2025-11-30,Breakfast Bap,0
2025-11-01,Breakfast Hash,0
2025-11-02,Breakfast Hash,0
2025-11-03,Breakfast Hash,2
2025-11-04,Breakfast Hash,2
2025-11-05,Breakfast Hash,0
2025-11-06,Breakfast Hash,0
2025-11-07,Breakfast Hash,0
2025-11-08,Breakfast Hash,1
2025-11-09,Breakfast Hash,1
2025-11-10,Breakfast Hash,0
2025-11-11,Breakfast Hash,1
2025-11-12,Breakfast Hash,1
2025-11-13,Breakfast Hash,0
2025-11-14,Breakfast Hash,2
2025-11-15,Breakfast Hash,1
2025-11-16,Breakfast Hash,2
2025-11-17,Breakfast Hash,0
2025-11-18,Breakfast Hash,1
2025-11-19,Breakfast Hash,0
2025-11-20,Breakfast Hash,0
2025-11-21,Breakfast Hash,0
2025-11-22,Breakfast Hash,3
2025-11-23,Breakfast Hash,0
2025-11-24,Breakfast Hash,0
2025-11-25,Breakfast Hash,2
2025-11-26,Breakfast Hash,0
2025-11-27,Breakfast Hash,1
2025-11-28,Breakfast Hash,0
2025-11-29,Breakfast Hash,3
2025-11-30,Breakfast Hash,1
2025-11-01,Breakfast Muffin,5
2025-11-02,Breakfast Muffin,9
2025-11-03,Breakfast Muffin,4
2025-11-04,Breakfast Muffin,2
2025-11-05,Breakfast Muffin,4
2025-11-06,Breakfast Muffin,3
2025-11-07,Breakfast Muffin,7
2025-11-08,Breakfast Muffin,4
2025-11-09,Breakfast Muffin,4
2025-11-10,Breakfast Muffin,5
2025-11-11,Breakfast Muffin,1
2025-11-12,Breakfast Muffin,6
2025-11-13,Breakfast Muffin,2
2025-11-14,Breakfast Muffin,6
2025-11-15,Breakfast Muffin,9
2025-11-16,Breakfast Muffin,4
2025-11-17,Breakfast Muffin,3
2025-11-18,Breakfast Muffin,1
2025-11-19,Breakfast Muffin,5
2025-11-20,Breakfast Muffin,4
2025-11-21,Breakfast Muffin,4
2025-11-22,Breakfast Muffin,2
2025-11-23,Breakfast Muffin,5
2025-11-24,Breakfast Muffin,3
2025-11-25,Breakfast Muffin,1
2025-11-26,Breakfast Muffin,4
2025-11-27,Breakfast Muffin,1
2025-11-28,Breakfast Muffin,3
2025-11-29,Breakfast Muffin,4
2025-11-30,Breakfast Muffin,4
2025-11-01,Breakfast Wrap,0
2025-11-02,Breakfast Wrap,0
2025-11-03,Breakfast Wrap,0
2025-11-04,Breakfast Wrap,0
2025-11-05,Breakfast Wrap,0
2025-11-06,Breakfast Wrap,0
2025-11-07,Breakfast Wrap,0
2025-11-08,Breakfast Wrap,0
2025-11-09,Breakfast Wrap,0
2025-11-10,Breakfast Wrap,0
2025-11-11,Breakfast Wrap,0
2025-11-12,Breakfast Wrap,0
2025-11-13,Breakfast Wrap,0
2025-11-14,Breakfast Wrap,0
2025-11-15,Breakfast Wrap,0
2025-11-16,Breakfast Wrap,0
2025-11-17,Breakfast Wrap,0
2025-11-18,Breakfast Wrap,0
2025-11-19,Breakfast Wrap,0
2025-11-20,Breakfast Wrap,0
2025-11-21,Breakfast Wrap,0
2025-11-22,Breakfast Wrap,0
2025-11-23,Breakfast Wrap,0
2025-11-24,Breakfast Wrap,0
2025-11-25,Breakfast Wrap,0
2025-11-26,Breakfast Wrap,0
2025-11-27,Breakfast Wrap,0
2025-11-28,Breakfast Wrap,0
2025-11-29,Breakfast Wrap,0
2025-11-30,Breakfast Wrap,0
2025-11-01,Brie Bacon Crois,0
2025-11-02,Brie Bacon Crois,0
2025-11-03,Brie Bacon Crois,0
2025-11-04,Brie Bacon Crois,0
2025-11-05,Brie Bacon Crois,0
2025-11-06,Brie Bacon Crois,0
2025-11-07,Brie Bacon Crois,0
2025-11-08,Brie Bacon Crois,0
2025-11-09,Brie Bacon Crois,0
2025-11-10,Brie Bacon Crois,0
2025-11-11,Brie Bacon Crois,0
2025-11-12,Brie Bacon Crois,0
2025-11-13,Brie Bacon Crois,0
2025-11-14,Brie Bacon Crois,0
2025-11-15,Brie Bacon Crois,0
2025-11-16,Brie Bacon Crois,0
2025-11-17,Brie Bacon Crois,0
2025-11-18,Brie Bacon Crois,0
2025-11-19,Brie Bacon Crois,0
2025-11-20,Brie Bacon Crois,0
2025-11-21,Brie Bacon Crois,0
2025-11-22,Brie Bacon Crois,0
2025-11-23,Brie Bacon Crois,0
2025-11-24,Brie Bacon Crois,0
2025-11-25,Brie Bacon Crois,0
2025-11-26,Brie Bacon Crois,0
2025-11-27,Brie Bacon Crois,0
2025-11-28,Brie Bacon Crois,0
2025-11-29,Brie Bacon Crois,0
2025-11-30,Brie Bacon Crois,0
2025-11-01,Brie Cranb Tstie,0
2025-11-02,Brie Cranb Tstie,0
2025-11-03,Brie Cranb Tstie,0
2025-11-04,Brie Cranb Tstie,0
2025-11-05,Brie Cranb Tstie,0
2025-11-06,Brie Cranb Tstie,0
2025-11-07,Brie Cranb Tstie,0
2025-11-08,Brie Cranb Tstie,0
2025-11-09,Brie Cranb Tstie,0
2025-11-10,Brie Cranb Tstie,0
2025-11-11,Brie Cranb Tstie,0
2025-11-12,Brie Cranb Tstie,4
2025-11-13,Brie Cranb Tstie,1
2025-11-14,Brie Cranb Tstie,7
2025-11-15,Brie Cranb Tstie,6
2025-11-16,Brie Cranb Tstie,9
2025-11-17,Brie Cranb Tstie,10
2025-11-18,Brie Cranb Tstie,6
2025-11-19,Brie Cranb Tstie,5
2025-11-20,Brie Cranb Tstie,6
2025-11-21,Brie Cranb Tstie,6
2025-11-22,Brie Cranb Tstie,7
2025-11-23,Brie Cranb Tstie,7
2025-11-24,Brie Cranb Tstie,8
2025-11-25,Brie Cranb Tstie,4
2025-11-26,Brie Cranb Tstie,8
2025-11-27,Brie Cranb Tstie,4
2025-11-28,Brie Cranb Tstie,15
2025-11-29,Brie Cranb Tstie,7
2025-11-30,Brie Cranb Tstie,4
2025-11-01,Brown Toast Bread,4
2025-11-02,Brown Toast Bread,8
2025-11-03,Brown Toast Bread,7
2025-11-04,Brown Toast Bread,8
2025-11-05,Brown Toast Bread,6
2025-11-06,Brown Toast Bread,9
2025-11-07,Brown Toast Bread,7
2025-11-08,Brown Toast Bread,6
2025-11-09,Brown Toast Bread,12
2025-11-10,Brown Toast Bread,9
2025-11-11,Brown Toast Bread,9
2025-11-12,Brown Toast Bread,6
2025-11-13,Brown Toast Bread,10
2025-11-14,Brown Toast Bread,13
2025-11-15,Brown Toast Bread,6
2025-11-16,Brown Toast Bread,8
2025-11-17,Brown Toast Bread,11
2025-11-18,Brown Toast Bread,5
2025-11-19,Brown Toast Bread,6
2025-11-20,Brown Toast Bread,6
2025-11-21,Brown Toast Bread,8
2025-11-22,Brown Toast Bread,12
2025-11-23,Brown Toast Bread,15
2025-11-24,Brown Toast Bread,8
2025-11-25,Brown Toast Bread,6
2025-11-26,Brown Toast Bread,9
2025-11-27,Brown Toast Bread,11
2025-11-28,Brown Toast Bread,9
2025-11-29,Brown Toast Bread,8
2025-11-30,Brown Toast Bread,7
2025-11-01,Brunch Burger,0
2025-11-02,Brunch Burger,0
2025-11-03,Brunch Burger,0
2025-11-04,Brunch Burger,0
2025-11-05,Brunch Burger,0
2025-11-06,Brunch Burger,0
2025-11-07,Brunch Burger,0
2025-11-08,Brunch Burger,0
2025-11-09,Brunch Burger,0
2025-11-10,Brunch Burger,0
2025-11-11,Brunch Burger,0
2025-11-12,Brunch Burger,0
2025-11-13,Brunch Burger,0
2025-11-14,Brunch Burger,0
2025-11-15,Brunch Burger,0
2025-11-16,Brunch Burger,0
2025-11-17,Brunch Burger,0
2025-11-18,Brunch Burger,0
2025-11-19,Brunch Burger,0
2025-11-20,Brunch Burger,0
2025-11-21,Brunch Burger,0
2025-11-22,Brunch Burger,0
2025-11-23,Brunch Burger,0
2025-11-24,Brunch Burger,0
2025-11-25,Brunch Burger,0
2025-11-26,Brunch Burger,0
2025-11-27,Brunch Burger,0
2025-11-28,Brunch Burger,0
2025-11-29,Brunch Burger,0
2025-11-30,Brunch Burger,0
2025-11-01,Buttd Mushrooms,3
2025-11-02,Buttd Mushrooms,3
2025-11-03,Buttd Mushrooms,2
2025-11-04,Buttd Mushrooms,3
2025-11-05,Buttd Mushrooms,4
